cn_name,en_name,action_category_cn,action_category_en,job_abbrs,job_names_cn,job_names_en,levels,action_ids,source_sheets,is_role_action,is_pvp
火炎,Fire,魔法,Spell,THM,咒术师,Thaumaturge,2,141,Action,False,False
星灵移位,Transpose,能力,Ability,THM,咒术师,Thaumaturge,4,149,Action,False,False
闪雷,Thunder,魔法,Spell,THM,咒术师,Thaumaturge,6,144,Action,False,False
冰冻,Blizzard II,魔法,Spell,THM,咒术师,Thaumaturge,12,25793,Action,False,False
崩溃,Scathe,魔法,Spell,THM,咒术师,Thaumaturge,15,156,Action,False,False
烈炎,Fire II,魔法,Spell,THM,咒术师,Thaumaturge,18,147,Action,False,False
震雷,Thunder II,魔法,Spell,THM,咒术师,Thaumaturge,26,7447,Action,False,False
魔罩,Manaward,能力,Ability,THM,咒术师,Thaumaturge,30,157,Action,False,False
爆炎,Fire III,魔法,Spell,THM,咒术师,Thaumaturge,35,152,Action,False,False
以太步,Aetherial Manipulation,能力,Ability,THM,咒术师,Thaumaturge,50,155,Action,False,False
血宴灵蛇,Bloodcoil,战技,Weaponskill,VPR,蝰蛇剑士,Viper,0,39166,Action,False,True
飞蛇之魂,Rattling Coil,能力,Ability,VPR,蝰蛇剑士,Viper,0,39189,Action,False,True
追击之牙,Serpent's Tail,能力,Ability,VPR,蝰蛇剑士,Viper,0,39183,Action,False,True
蛇行,Slither,能力,Ability,VPR,蝰蛇剑士,Viper,0,39184,Action,False,True
蛇鳞术,Snake Scales,能力,Ability,VPR,蝰蛇剑士,Viper,0,39185,Action,False,True
飞蛇之尾,Uncoiled Fury,战技,Weaponskill,VPR,蝰蛇剑士,Viper,0,39168,Action,False,True
吞天巨蛇,World-swallower,极限技,Limit Break,VPR,蝰蛇剑士,Viper,0,39190,Action,False,True
咬噬尖齿,Steel Fangs,战技,Weaponskill,VPR,蝰蛇剑士,Viper,1,34606,Action,False,False
猛袭利齿,Hunter's Sting,战技,Weaponskill,VPR,蝰蛇剑士,Viper,5,34608,Action,False,False
穿裂尖齿,Reaving Fangs,战技,Weaponskill,VPR,蝰蛇剑士,Viper,10,34607,Action,False,False
飞蛇之牙,Writhing Snap,战技,Weaponskill,VPR,蝰蛇剑士,Viper,15,34632,Action,False,False
疾速利齿,Swiftskin's Sting,战技,Weaponskill,VPR,蝰蛇剑士,Viper,20,34609,Action,False,False
咬噬尖牙,Steel Maw,战技,Weaponskill,VPR,蝰蛇剑士,Viper,25,34614,Action,False,False
侧裂獠齿,Flanksbane Fang,战技,Weaponskill,VPR,蝰蛇剑士,Viper,30,34611,Action,False,False
侧击獠齿,Flanksting Strike,战技,Weaponskill,VPR,蝰蛇剑士,Viper,30,34610,Action,False,False
背裂獠齿,Hindsbane Fang,战技,Weaponskill,VPR,蝰蛇剑士,Viper,30,34613,Action,False,False
背击獠齿,Hindsting Strike,战技,Weaponskill,VPR,蝰蛇剑士,Viper,30,34612,Action,False,False
穿裂尖牙,Reaving Maw,战技,Weaponskill,VPR,蝰蛇剑士,Viper,35,34615,Action,False,False
猛袭利牙,Hunter's Bite,战技,Weaponskill,VPR,蝰蛇剑士,Viper,40,34616,Action,False,False
蛇行,Slither,能力,Ability,VPR,蝰蛇剑士,Viper,40,34646,Action,False,False
疾速利牙,Swiftskin's Bite,战技,Weaponskill,VPR,蝰蛇剑士,Viper,45,34617,Action,False,False
乱裂獠牙,Bloodied Maw,战技,Weaponskill,VPR,蝰蛇剑士,Viper,50,34619,Action,False,False
乱击獠牙,Jagged Maw,战技,Weaponskill,VPR,蝰蛇剑士,Viper,50,34618,Action,False,False
蛇尾击,Death Rattle,能力,Ability,VPR,蝰蛇剑士,Viper,55,34634,Action,False,False
蛇尾术,Serpent's Tail,能力,Ability,VPR,蝰蛇剑士,Viper,55,35920,Action,False,False
蛇尾闪,Last Lash,能力,Ability,VPR,蝰蛇剑士,Viper,60,34635,Action,False,False
猛袭盘蛇,Hunter's Coil,战技,Weaponskill,VPR,蝰蛇剑士,Viper,65,34621,Action,False,False
疾速盘蛇,Swiftskin's Coil,战技,Weaponskill,VPR,蝰蛇剑士,Viper,65,34622,Action,False,False
强碎灵蛇,Vicewinder,战技,Weaponskill,VPR,蝰蛇剑士,Viper,65,34620,Action,False,False
猛袭盘蝰,Hunter's Den,战技,Weaponskill,VPR,蝰蛇剑士,Viper,70,34624,Action,False,False
疾速盘蝰,Swiftskin's Den,战技,Weaponskill,VPR,蝰蛇剑士,Viper,70,34625,Action,False,False
强碎灵蝰,Vicepit,战技,Weaponskill,VPR,蝰蛇剑士,Viper,70,34623,Action,False,False
双牙乱术,Twinblood,能力,Ability,VPR,蝰蛇剑士,Viper,75,35922,Action,False,False
双牙乱击,Twinblood Bite,能力,Ability,VPR,蝰蛇剑士,Viper,75,34637,Action,False,False
双牙连术,Twinfang,能力,Ability,VPR,蝰蛇剑士,Viper,75,35921,Action,False,False
双牙连击,Twinfang Bite,能力,Ability,VPR,蝰蛇剑士,Viper,75,34636,Action,False,False
双牙乱闪,Twinblood Thresh,能力,Ability,VPR,蝰蛇剑士,Viper,80,34639,Action,False,False
双牙连闪,Twinfang Thresh,能力,Ability,VPR,蝰蛇剑士,Viper,80,34638,Action,False,False
飞蛇之尾,Uncoiled Fury,战技,Weaponskill,VPR,蝰蛇剑士,Viper,82,34633,Action,False,False
蛇灵气,Serpent's Ire,能力,Ability,VPR,蝰蛇剑士,Viper,86,34647,Action,False,False
祖灵之牙一式,First Generation,战技,Weaponskill,VPR,蝰蛇剑士,Viper,90,34627,Action,False,False
祖灵之牙四式,Fourth Generation,战技,Weaponskill,VPR,蝰蛇剑士,Viper,90,34630,Action,False,False
祖灵降临,Reawaken,战技,Weaponskill,VPR,蝰蛇剑士,Viper,90,34626,Action,False,False
祖灵之牙二式,Second Generation,战技,Weaponskill,VPR,蝰蛇剑士,Viper,90,34628,Action,False,False
祖灵之牙三式,Third Generation,战技,Weaponskill,VPR,蝰蛇剑士,Viper,90,34629,Action,False,False
飞蛇乱尾击,Uncoiled Twinblood,能力,Ability,VPR,蝰蛇剑士,Viper,92,34645,Action,False,False
飞蛇连尾击,Uncoiled Twinfang,能力,Ability,VPR,蝰蛇剑士,Viper,92,34644,Action,False,False
祖灵大蛇牙,Ouroboros,战技,Weaponskill,VPR,蝰蛇剑士,Viper,96,34631,Action,False,False
祖灵之蛇一式,First Legacy,能力,Ability,VPR,蝰蛇剑士,Viper,100,34640,Action,False,False
祖灵之蛇四式,Fourth Legacy,能力,Ability,VPR,蝰蛇剑士,Viper,100,34643,Action,False,False
祖灵之蛇二式,Second Legacy,能力,Ability,VPR,蝰蛇剑士,Viper,100,34641,Action,False,False
祖灵之蛇三式,Third Legacy,能力,Ability,VPR,蝰蛇剑士,Viper,100,34642,Action,False,False
原初的血气,Bloodwhetting,能力,Ability,WAR,战士,Warrior,0,29082,Action,False,True
献身,Blota,能力,Ability,WAR,战士,Warrior,0,29081,Action,False,True
猛攻,Onslaught,能力,Ability,WAR,战士,Warrior,0,29079,Action,False,True
群山隆起,Orogeny,能力,Ability,WAR,战士,Warrior,0,29080,Action,False,True
蛮荒崩裂,Primal Rend,战技,Weaponskill,WAR,战士,Warrior,0,29084,Action,False,True
原初的怒号,Primal Scream,极限技,Limit Break,WAR,战士,Warrior,0,29083,Action,False,True
原初之魂,Inner Beast,战技,Weaponskill,WAR,战士,Warrior,35,49,Action,False,False
秘银暴风,Mythril Tempest,战技,Weaponskill,WAR,战士,Warrior,40,16462,Action,False,False
钢铁旋风,Steel Cyclone,战技,Weaponskill,WAR,战士,Warrior,45,51,Action,False,False
战嚎,Infuriate,能力,Ability,WAR,战士,Warrior,50,52,Action,False,False
裂石飞环,Fell Cleave,战技,Weaponskill,WAR,战士,Warrior,54,3549,Action,False,False
原初的直觉,Raw Intuition,能力,Ability,WAR,战士,Warrior,56,3551,Action,False,False
泰然自若,Equilibrium,能力,Ability,WAR,战士,Warrior,58,3552,Action,False,False
地毁人亡,Decimate,战技,Weaponskill,WAR,战士,Warrior,60,3550,Action,False,False
猛攻,Onslaught,能力,Ability,WAR,战士,Warrior,62,7386,Action,False,False
动乱,Upheaval,能力,Ability,WAR,战士,Warrior,64,7387,Action,False,False
摆脱,Shake It Off,能力,Ability,WAR,战士,Warrior,68,7388,Action,False,False
原初的解放,Inner Release,能力,Ability,WAR,战士,Warrior,70,7389,Action,False,False
混沌旋风,Chaotic Cyclone,战技,Weaponskill,WAR,战士,Warrior,72,16463,Action,False,False
原初的勇猛,Nascent Flash,能力,Ability,WAR,战士,Warrior,76,16464,Action,False,False
狂魂,Inner Chaos,战技,Weaponskill,WAR,战士,Warrior,80,16465,Action,False,False
原初的血气,Bloodwhetting,能力,Ability,WAR,战士,Warrior,82,25751,Action,False,False
群山隆起,Orogeny,能力,Ability,WAR,战士,Warrior,86,25752,Action,False,False
蛮荒崩裂,Primal Rend,战技,Weaponskill,WAR,战士,Warrior,90,25753,Action,False,False
戮罪,Damnation,能力,Ability,WAR,战士,Warrior,92,36923,Action,False,False
原初的怒震,Primal Wrath,能力,Ability,WAR,战士,Warrior,96,36924,Action,False,False
尽毁,Primal Ruination,战技,Weaponskill,WAR,战士,Warrior,100,36925,Action,False,False
苦难之心,Afflatus Misery,魔法,Spell,WHM,白魔法师,White Mage,0,29226,Action,False,True
涤罪之心,Afflatus Purgation,极限技,Limit Break,WHM,白魔法师,White Mage,0,29230,Action,False,True
水流幕,Aquaveil,能力,Ability,WHM,白魔法师,White Mage,0,29227,Action,False,True
救疗,Cure II,魔法,Spell,WHM,白魔法师,White Mage,0,29224,Action,False,True
闪灼,Glare III,魔法,Spell,WHM,白魔法师,White Mage,0,29223,Action,False,True
自然的奇迹,Miracle of Nature,能力,Ability,WHM,白魔法师,White Mage,0,29228,Action,False,True
炽天强袭,Seraph Strike,能力,Ability,WHM,白魔法师,White Mage,0,29229,Action,False,True
神速咏唱,Presence of Mind,能力,Ability,WHM,白魔法师,White Mage,30,136,Action,False,False
再生,Regen,魔法,Spell,WHM,白魔法师,White Mage,35,137,Action,False,False
以太变移,Aetherial Shift,能力,Ability,WHM,白魔法师,White Mage,40,37008,Action,False,False
愈疗,Cure III,魔法,Spell,WHM,白魔法师,White Mage,40,131,Action,False,False
神圣,Holy,魔法,Spell,WHM,白魔法师,White Mage,45,139,Action,False,False
天赐祝福,Benediction,能力,Ability,WHM,白魔法师,White Mage,50,140,Action,False,False
安慰之心,Afflatus Solace,魔法,Spell,WHM,白魔法师,White Mage,52,16531,Action,False,False
庇护所,Asylum,能力,Ability,WHM,白魔法师,White Mage,52,3569,Action,False,False
垒石,Stone III,魔法,Spell,WHM,白魔法师,White Mage,54,3568,Action,False,False
法令,Assize,能力,Ability,WHM,白魔法师,White Mage,56,3571,Action,False,False
无中生有,Thin Air,能力,Ability,WHM,白魔法师,White Mage,58,7430,Action,False,False
神名,Tetragrammaton,能力,Ability,WHM,白魔法师,White Mage,60,3570,Action,False,False
崩石,Stone IV,魔法,Spell,WHM,白魔法师,White Mage,64,7431,Action,False,False
神祝祷,Divine Benison,能力,Ability,WHM,白魔法师,White Mage,66,7432,Action,False,False
全大赦,Plenary Indulgence,能力,Ability,WHM,白魔法师,White Mage,70,7433,Action,False,False
天辉,Dia,魔法,Spell,WHM,白魔法师,White Mage,72,16532,Action,False,False
闪耀,Glare,魔法,Spell,WHM,白魔法师,White Mage,72,16533,Action,False,False
苦难之心,Afflatus Misery,魔法,Spell,WHM,白魔法师,White Mage,74,16535,Action,False,False
狂喜之心,Afflatus Rapture,魔法,Spell,WHM,白魔法师,White Mage,76,16534,Action,False,False
节制,Temperance,能力,Ability,WHM,白魔法师,White Mage,80,16536,Action,False,False
闪灼,Glare III,魔法,Spell,WHM,白魔法师,White Mage,82,25859,Action,False,False
豪圣,Holy III,魔法,Spell,WHM,白魔法师,White Mage,82,25860,Action,False,False
水流幕,Aquaveil,能力,Ability,WHM,白魔法师,White Mage,86,25861,Action,False,False
礼仪之铃,Liturgy of the Bell,能力,Ability,WHM,白魔法师,White Mage,90,25862;28509,Action,False,False
闪飒,Glare IV,魔法,Spell,WHM,白魔法师,White Mage,92,37009,Action,False,False
医养,Medica III,魔法,Spell,WHM,白魔法师,White Mage,96,37010,Action,False,False
神爱抚,Divine Caress,能力,Ability,WHM,白魔法师,White Mage,100,37011,Action,False,False
