source_sheet,action_id,cn_name,en_name,action_category_cn,action_category_en,classjob_id,classjob_category_id,level,job_abbrs,job_names_cn,job_names_en,is_role_action,is_player_action,is_pvp
Action,23278,冰焰,Blaze,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11395,吸血,Blood Drain,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11396,投弹,Bomb Toss,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23287,如意大旋风,Both Ends,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34567,魔法吐息,Breath of Magic,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11393,怒发冲冠,Bristle,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18315,仙人盾,Cactguard,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34578,糖果手杖,Candy Cane,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23273,玄结界,Chelonian Gate,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18301,唧唧咋咋,Chirp,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23284,陆行鸟陨石,Choco Meteor,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23267,彻骨雾寒,Cold Fog,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18321,小侦测,Condensed Libra,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34574,加强信音,Conviction Marcato,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34570,大扫除,Deep Clean,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18320,捕食,Devour,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11424,超硬化,Diamondback,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34573,空间转换,Dimensional Shift,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34572,魔之符文,Divination Rune,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23274,玄天武水壁,Divine Cataract,魔法,Spell,0,129,1,BLU,青魔法师,Blue Mage,False,False,False
Action,11416,死亡宣告,Doom,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23280,龙之力,Dragon Force,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11398,钻头炮,Drill Cannons,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18302,怪音波,Eerie Soundwave,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18298,生物电,Electrogenesis,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11427,地火喷发,Eruption,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18318,蜕皮,Exuviation,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11403,拍掌,Faze,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11426,飞翎雨,Feather Rain,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23271,污泥泼洒,Feculent Flood,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11407,终极针,Final Sting,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11425,火投枪,Fire Angon,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11402,火炎放射,Flame Thrower,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11389,狂乱,Flying Frenzy,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11423,投掷沙丁鱼,Flying Sardine,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34575,力场,Force Field,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18307,蛙腿,Frog Legs,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11430,冰雪乱舞,Glass Dance,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11404,怒视,Glower,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34563,哥布林乱拳,Goblin Punch,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18304,哥布防御,Gobskin,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11387,高压电流,High Voltage,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23282,水力吸引,Hydro Pull,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11418,冰棘屏障,Ice Spikes,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11422,喷墨,Ink Jet,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18325,正义飞踢,J Kick,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18299,寒光,Kaltstrahl,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34577,激射眼,Laser Eye,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18313,火箭炮,Launcher,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18312,5级即死,Level 5 Death,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11414,5级石化,Level 5 Petrify,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11401,若隐若现,Loom,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18305,魔法锤,Magic Hammer,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23283,水脉诅咒,Malediction of Water,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23285,马特拉魔术,Matra Magic,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11417,强力守护,Mighty Guard,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11394,精神冲击,Mind Blast,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11405,导弹,Missile,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11415,月之笛,Moon Flute,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34579,必灭之炎,Mortal Flame,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11428,山崩,Mountain Buster,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23279,芥末爆弹,Mustard Bomb,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23290,月下彼岸花,Nightbloom,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18297,狂风暴雪,Northerlies,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11411,破防,Off-guard,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34569,玩泥球,Peat Pelt,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11421,惊奇光,Peculiar Light,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23286,生成外设,Peripheral Synthesis,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18314,永恒射线,Perpetual Ray,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23288,鬼宿脚,Phantom Flurry,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23289,鬼宿脚,Phantom Flurry,能力,Ability,0,129,1,BLU,青魔法师,Blue Mage,False,False,False
Action,11391,平原震裂,Plaincracker,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18303,绒绒治疗,Pom Cure,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18296,万变水波,Protean Wave,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18324,类星体,Quasar,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18319,逆流,Reflux,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34566,补水,Rehydration,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18316,复仇冲击,Revenge Blast,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34564,大回旋,Right Round,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34571,红宝石电圈,Ruby Dynamics,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23270,圣光射线,Saintly Beam,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34565,刺阵,Schiltron,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34580,咕噜咕噜,Sea Shanty,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11408,自爆,Self-destruct,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11400,锋利菜刀,Sharpened Knife,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11429,轰雷,Shock Strike,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11383,鼻息,Snort,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11386,苦闷之歌,Song of Torment,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18308,音爆,Sonic Boom,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11412,滑舌,Sticky Tongue,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23269,赞歌,Stotram,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23416,赞歌,Stotram,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18323,穿甲散弹,Surpanakha,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11413,螺旋尾,Tail Screw,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23266,掀地板之术,Tatami-gaeshi,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23275,斗灵弹,The Rose of Destruction,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23265,哔哩哔哩,Tingle,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11410,油性分泌物,Toad Oil,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11409,融合,Transfusion,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23264,渔叉三段,Triple Trident,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23277,超振动,Ultravibration,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11431,水神的面纱,Veil of the Whorl,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11385,水炮,Water Cannon,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18309,口笛,Whistle,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23268,冰雾,White Death,魔法,Spell,0,129,1,BLU,青魔法师,Blue Mage,False,False,False
Action,18310,白骑士之旅,White Knight's Tour,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11406,白风,White Wind,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34568,兽魂的愤怒,Wild Rage,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34576,断罪飞翔,Winged Reprobation,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11420,雷电咆哮,the Dragon's Voice,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11399,诡异视线,the Look,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11419,寒冰咆哮,the Ram's Voice,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,16137,利刃斩,Keen Edge,战技,Weaponskill,37,149,1,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16138,无情,No Mercy,能力,Ability,37,149,2,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16139,残暴弹,Brutal Shell,战技,Weaponskill,37,149,4,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16140,伪装,Camouflage,能力,Ability,37,149,6,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16141,恶魔切,Demon Slice,战技,Weaponskill,37,149,10,GNB,绝枪战士,Gunbreaker,False,True,False
Action,32068,解除王室亲卫,Release Royal Guard,能力,Ability,0,149,10,GNB,绝枪战士,Gunbreaker,False,False,False
Action,16142,王室亲卫,Royal Guard,能力,Ability,37,149,10,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16143,闪雷弹,Lightning Shot,战技,Weaponskill,37,149,15,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16144,危险领域,Danger Zone,能力,Ability,37,149,18,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16145,迅连斩,Solid Barrel,战技,Weaponskill,37,149,26,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16162,爆发击,Burst Strike,战技,Weaponskill,37,149,30,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16148,星云,Nebula,能力,Ability,37,149,38,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16149,恶魔杀,Demon Slaughter,战技,Weaponskill,37,149,40,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16151,极光,Aurora,能力,Ability,37,149,45,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16152,超火流星,Superbolide,能力,Ability,37,149,50,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16153,音速破,Sonic Break,战技,Weaponskill,37,149,54,GNB,绝枪战士,Gunbreaker,False,True,False
Action,36934,弹道,Trajectory,能力,Ability,37,149,56,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16146,烈牙,Gnashing Fang,战技,Weaponskill,37,149,60,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16147,猛兽爪,Savage Claw,战技,Weaponskill,0,149,60,GNB,绝枪战士,Gunbreaker,False,False,False
Action,16150,凶禽爪,Wicked Talon,战技,Weaponskill,0,149,60,GNB,绝枪战士,Gunbreaker,False,False,False
Action,16159,弓形冲波,Bow Shock,能力,Ability,37,149,62,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16160,光之心,Heart of Light,能力,Ability,37,149,64,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16161,石之心,Heart of Stone,能力,Ability,37,149,68,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16157,裂膛,Abdomen Tear,能力,Ability,0,149,70,GNB,绝枪战士,Gunbreaker,False,False,False
Action,16155,续剑,Continuation,能力,Ability,37,149,70,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16158,穿目,Eye Gouge,能力,Ability,0,149,70,GNB,绝枪战士,Gunbreaker,False,False,False
Action,16156,撕喉,Jugular Rip,能力,Ability,0,149,70,GNB,绝枪战士,Gunbreaker,False,False,False
Action,16163,命运之环,Fated Circle,战技,Weaponskill,37,149,72,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16164,血壤,Bloodfest,能力,Ability,37,149,76,GNB,绝枪战士,Gunbreaker,False,True,False
Action,16165,爆破领域,Blasting Zone,能力,Ability,37,149,80,GNB,绝枪战士,Gunbreaker,False,True,False
Action,25758,刚玉之心,Heart of Corundum,能力,Ability,37,149,82,GNB,绝枪战士,Gunbreaker,False,True,False
Action,25759,超高速,Hypervelocity,能力,Ability,0,149,86,GNB,绝枪战士,Gunbreaker,False,False,False
Action,25760,倍攻,Double Down,战技,Weaponskill,37,149,90,GNB,绝枪战士,Gunbreaker,False,True,False
Action,36935,大星云,Great Nebula,能力,Ability,37,149,92,GNB,绝枪战士,Gunbreaker,False,True,False
Action,36936,命运之印,Fated Brand,能力,Ability,0,149,96,GNB,绝枪战士,Gunbreaker,False,False,False
Action,36939,终结之心,Lion Heart,战技,Weaponskill,0,149,100,GNB,绝枪战士,Gunbreaker,False,False,False
Action,36938,支配之心,Noble Blood,战技,Weaponskill,0,149,100,GNB,绝枪战士,Gunbreaker,False,False,False
Action,36937,崛起之心,Reign of Beasts,战技,Weaponskill,37,149,100,GNB,绝枪战士,Gunbreaker,False,True,False
Action,15989,瀑泻,Cascade,战技,Weaponskill,38,150,1,DNC,舞者,Dancer,False,True,False
Action,15990,喷泉,Fountain,战技,Weaponskill,38,150,2,DNC,舞者,Dancer,False,True,False
Action,16192,双色标准舞步结束,Double Standard Finish,战技,Weaponskill,0,150,15,DNC,舞者,Dancer,False,False,False
Action,15999,蔷薇曲脚步,Emboite,战技,Weaponskill,0,150,15,DNC,舞者,Dancer,False,False,False
Action,16000,小鸟交叠跳,Entrechat,战技,Weaponskill,0,150,15,DNC,舞者,Dancer,False,False,False
Action,16001,绿叶小踢腿,Jete,战技,Weaponskill,0,150,15,DNC,舞者,Dancer,False,False,False
Action,16002,金冠趾尖转,Pirouette,战技,Weaponskill,0,150,15,DNC,舞者,Dancer,False,False,False
Action,16191,单色标准舞步结束,Single Standard Finish,战技,Weaponskill,0,150,15,DNC,舞者,Dancer,False,False,False
Action,16003,标准舞步结束,Standard Finish,战技,Weaponskill,0,150,15,DNC,舞者,Dancer,False,False,False
Action,15997,标准舞步,Standard Step,战技,Weaponskill,38,150,15,DNC,舞者,Dancer,False,True,False
Action,15993,风车,Windmill,战技,Weaponskill,38,150,15,DNC,舞者,Dancer,False,True,False
Action,15991,逆瀑泻,Reverse Cascade,战技,Weaponskill,38,150,20,DNC,舞者,Dancer,False,True,False
Action,15994,落刃雨,Bladeshower,战技,Weaponskill,38,150,25,DNC,舞者,Dancer,False,True,False
Action,16007,扇舞·序,Fan Dance,能力,Ability,38,150,30,DNC,舞者,Dancer,False,True,False
Action,15995,升风车,Rising Windmill,战技,Weaponskill,38,150,35,DNC,舞者,Dancer,False,True,False
Action,15992,坠喷泉,Fountainfall,战技,Weaponskill,38,150,40,DNC,舞者,Dancer,False,True,False
Action,15996,落血雨,Bloodshower,战技,Weaponskill,38,150,45,DNC,舞者,Dancer,False,True,False
Action,16010,前冲步,En Avant,能力,Ability,38,150,50,DNC,舞者,Dancer,False,True,False
Action,16008,扇舞·破,Fan Dance II,能力,Ability,38,150,50,DNC,舞者,Dancer,False,True,False
Action,16015,治疗之华尔兹,Curing Waltz,能力,Ability,38,150,52,DNC,舞者,Dancer,False,True,False
Action,16012,防守之桑巴,Shield Samba,能力,Ability,38,150,56,DNC,舞者,Dancer,False,True,False
Action,16006,闭式舞姿,Closed Position,能力,Ability,38,150,60,DNC,舞者,Dancer,False,True,False
Action,18073,解除闭式舞姿,Ending,能力,Ability,0,150,60,DNC,舞者,Dancer,False,False,False
Action,16011,进攻之探戈,Devilment,能力,Ability,38,150,62,DNC,舞者,Dancer,False,True,False
Action,16009,扇舞·急,Fan Dance III,能力,Ability,38,150,66,DNC,舞者,Dancer,False,True,False
Action,16194,双色技巧舞步结束,Double Technical Finish,战技,Weaponskill,0,150,70,DNC,舞者,Dancer,False,False,False
Action,16196,四色技巧舞步结束,Quadruple Technical Finish,战技,Weaponskill,0,150,70,DNC,舞者,Dancer,False,False,False
Action,16193,单色技巧舞步结束,Single Technical Finish,战技,Weaponskill,0,150,70,DNC,舞者,Dancer,False,False,False
Action,16004,技巧舞步结束,Technical Finish,战技,Weaponskill,0,150,70,DNC,舞者,Dancer,False,False,False
Action,15998,技巧舞步,Technical Step,战技,Weaponskill,38,150,70,DNC,舞者,Dancer,False,True,False
Action,16195,三色技巧舞步结束,Triple Technical Finish,战技,Weaponskill,0,150,70,DNC,舞者,Dancer,False,False,False
Action,16013,百花争艳,Flourish,能力,Ability,38,150,72,DNC,舞者,Dancer,False,True,False
Action,16005,剑舞,Saber Dance,战技,Weaponskill,38,150,76,DNC,舞者,Dancer,False,True,False
Action,16014,即兴表演,Improvisation,能力,Ability,38,150,80,DNC,舞者,Dancer,False,True,False
Action,25789,即兴表演结束,Improvised Finish,能力,Ability,0,150,80,DNC,舞者,Dancer,False,False,False
Action,25790,提拉纳,Tillana,战技,Weaponskill,0,150,82,DNC,舞者,Dancer,False,False,False
Action,25791,扇舞·终,Fan Dance IV,能力,Ability,38,150,86,DNC,舞者,Dancer,False,True,False
Action,25792,流星舞,Starfall Dance,战技,Weaponskill,38,150,90,DNC,舞者,Dancer,False,True,False
Action,36983,落幕舞,Last Dance,战技,Weaponskill,38,150,92,DNC,舞者,Dancer,False,True,False
Action,36984,结束动作,Finishing Move,战技,Weaponskill,0,150,96,DNC,舞者,Dancer,False,False,False
Action,36985,拂晓舞,Dance of the Dawn,战技,Weaponskill,0,150,100,DNC,舞者,Dancer,False,False,False
Action,24373,切割,Slice,战技,Weaponskill,39,180,1,RPR,钐镰客,Reaper,False,True,False
Action,24374,增盈切割,Waxing Slice,战技,Weaponskill,39,180,5,RPR,钐镰客,Reaper,False,True,False
Action,24378,死亡之影,Shadow of Death,战技,Weaponskill,39,180,10,RPR,钐镰客,Reaper,False,True,False
Action,24386,勾刃,Harpe,魔法,Spell,39,180,15,RPR,钐镰客,Reaper,False,True,False
Action,24402,地狱出境,Hell's Egress,能力,Ability,39,180,20,RPR,钐镰客,Reaper,False,True,False
Action,24401,地狱入境,Hell's Ingress,能力,Ability,39,180,20,RPR,钐镰客,Reaper,False,True,False
Action,24376,旋转钐割,Spinning Scythe,战技,Weaponskill,39,180,25,RPR,钐镰客,Reaper,False,True,False
Action,24375,地狱切割,Infernal Slice,战技,Weaponskill,39,180,30,RPR,钐镰客,Reaper,False,True,False
Action,24379,死亡之涡,Whorl of Death,战技,Weaponskill,39,180,35,RPR,钐镰客,Reaper,False,True,False
Action,24404,神秘纹,Arcane Crest,能力,Ability,39,180,40,RPR,钐镰客,Reaper,False,True,False
Action,24377,噩梦钐割,Nightmare Scythe,战技,Weaponskill,39,180,45,RPR,钐镰客,Reaper,False,True,False
Action,24389,隐匿挥割,Blood Stalk,能力,Ability,39,180,50,RPR,钐镰客,Reaper,False,True,False
Action,24392,束缚挥割,Grim Swathe,能力,Ability,39,180,55,RPR,钐镰客,Reaper,False,True,False
Action,24380,灵魂切割,Soul Slice,战技,Weaponskill,39,180,60,RPR,钐镰客,Reaper,False,True,False
Action,24381,灵魂钐割,Soul Scythe,战技,Weaponskill,39,180,65,RPR,钐镰客,Reaper,False,True,False
Action,24383,缢杀,Gallows,战技,Weaponskill,39,180,70,RPR,钐镰客,Reaper,False,True,False
Action,24382,绞决,Gibbet,战技,Weaponskill,39,180,70,RPR,钐镰客,Reaper,False,True,False
Action,24384,断首,Guillotine,战技,Weaponskill,39,180,70,RPR,钐镰客,Reaper,False,True,False
Action,24391,缢杀爪,Unveiled Gallows,能力,Ability,0,180,70,RPR,钐镰客,Reaper,False,False,False
Action,24390,绞决爪,Unveiled Gibbet,能力,Ability,0,180,70,RPR,钐镰客,Reaper,False,False,False
Action,24405,神秘环,Arcane Circle,能力,Ability,39,180,72,RPR,钐镰客,Reaper,False,True,False
Action,24403,回退,Regress,能力,Ability,0,180,74,RPR,钐镰客,Reaper,False,False,False
Action,24393,暴食,Gluttony,能力,Ability,39,180,76,RPR,钐镰客,Reaper,False,True,False
Action,24396,交错收割,Cross Reaping,战技,Weaponskill,0,180,80,RPR,钐镰客,Reaper,False,False,False
Action,24394,夜游魂衣,Enshroud,能力,Ability,39,180,80,RPR,钐镰客,Reaper,False,True,False
Action,24397,阴冷收割,Grim Reaping,战技,Weaponskill,0,180,80,RPR,钐镰客,Reaper,False,False,False
Action,24395,虚无收割,Void Reaping,战技,Weaponskill,0,180,80,RPR,钐镰客,Reaper,False,False,False
Action,24388,收获月,Harvest Moon,魔法,Spell,0,180,82,RPR,钐镰客,Reaper,False,False,False
Action,24387,播魂种,Soulsow,魔法,Spell,39,180,82,RPR,钐镰客,Reaper,False,True,False
Action,24400,夜游魂钐割,Lemure's Scythe,能力,Ability,0,180,86,RPR,钐镰客,Reaper,False,False,False
Action,24399,夜游魂切割,Lemure's Slice,能力,Ability,0,180,86,RPR,钐镰客,Reaper,False,False,False
Action,24385,大丰收,Plentiful Harvest,战技,Weaponskill,39,180,88,RPR,钐镰客,Reaper,False,True,False
Action,24398,团契,Communio,魔法,Spell,39,180,90,RPR,钐镰客,Reaper,False,True,False
Action,36969,祭牲,Sacrificium,能力,Ability,0,180,92,RPR,钐镰客,Reaper,False,False,False
Action,36971,缢杀处刑,Executioner's Gallows,战技,Weaponskill,0,180,96,RPR,钐镰客,Reaper,False,False,False
Action,36970,绞决处刑,Executioner's Gibbet,战技,Weaponskill,0,180,96,RPR,钐镰客,Reaper,False,False,False
Action,36972,断首处刑,Executioner's Guillotine,战技,Weaponskill,0,180,96,RPR,钐镰客,Reaper,False,False,False
Action,36973,完人,Perfectio,战技,Weaponskill,0,180,100,RPR,钐镰客,Reaper,False,False,False
Action,24283,注药,Dosis,魔法,Spell,40,181,1,SGE,贤者,Sage,False,True,False
Action,24284,诊断,Diagnosis,魔法,Spell,40,181,2,SGE,贤者,Sage,False,True,False
Action,24285,心关,Kardia,能力,Ability,40,181,4,SGE,贤者,Sage,False,True,False
Action,28119,心关,Kardia,能力,Ability,0,181,4,SGE,贤者,Sage,False,False,False
Action,24286,预后,Prognosis,魔法,Spell,40,181,10,SGE,贤者,Sage,False,True,False
Action,24287,复苏,Egeiro,魔法,Spell,40,181,12,SGE,贤者,Sage,False,True,False
Action,24288,自生,Physis,能力,Ability,40,181,20,SGE,贤者,Sage,False,True,False
Action,24289,发炎,Phlegma,魔法,Spell,40,181,26,SGE,贤者,Sage,False,True,False
Action,24290,均衡,Eukrasia,魔法,Spell,40,181,30,SGE,贤者,Sage,False,True,False
Action,24291,均衡诊断,Eukrasian Diagnosis,魔法,Spell,0,181,30,SGE,贤者,Sage,False,False,False
Action,24293,均衡注药,Eukrasian Dosis,魔法,Spell,0,181,30,SGE,贤者,Sage,False,False,False
Action,24292,均衡预后,Eukrasian Prognosis,魔法,Spell,0,181,30,SGE,贤者,Sage,False,False,False
Action,24294,拯救,Soteria,能力,Ability,40,181,35,SGE,贤者,Sage,False,True,False
Action,24295,神翼,Icarus,能力,Ability,40,181,40,SGE,贤者,Sage,False,True,False
Action,24296,灵橡清汁,Druochole,能力,Ability,40,181,45,SGE,贤者,Sage,False,True,False
Action,24297,失衡,Dyskrasia,魔法,Spell,40,181,46,SGE,贤者,Sage,False,True,False
Action,24298,坚角清汁,Kerachole,能力,Ability,40,181,50,SGE,贤者,Sage,False,True,False
Action,24299,寄生清汁,Ixochole,能力,Ability,40,181,52,SGE,贤者,Sage,False,True,False
Action,24300,活化,Zoe,能力,Ability,40,181,56,SGE,贤者,Sage,False,True,False
Action,24301,消化,Pepsis,能力,Ability,40,181,58,SGE,贤者,Sage,False,True,False
Action,24302,自生II,Physis II,能力,Ability,40,181,60,SGE,贤者,Sage,False,True,False
Action,24303,白牛清汁,Taurochole,能力,Ability,40,181,62,SGE,贤者,Sage,False,True,False
